# DiversMap 統合地点データ
# フォーマット: id,name,category,subcategory,district,postal_code,address,phone,hours,access,website_url,description,tags,source,lat,lng
#
# category: transit / hazard / accessible / food / tourism / shopping / medical / other
# tags: | 区切りのタグ（バリアフリー設備・店舗特徴など）
# lat/lng: 省略可（空欄でマップに表示しない）
#
# 追加・修正はこのファイルを直接編集してください（再ビルド不要）
# 既存施設データを更新する場合は dart run tool/migrate_to_places.dart を再実行
id,name,category,subcategory,district,postal_code,address,phone,hours,access,website_url,description,tags,source,lat,lng
bf_0241,八田公民館,accessible,官公庁舎・公共施設,東区,813-0031,福岡市東区八田二丁目１６－２０,092-681-5371,,西鉄バス 八田バス停から徒歩4分,http://gakushu.city.fukuoka.lg.jp/center/,公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.636219,130.458267
bf_0242,花畑公民館,accessible,官公庁舎・公共施設,南区,811-1356,福岡市南区花畑３丁目３５－６,092-566-9061,,西鉄福岡病院下バス停から徒歩約7分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,車いす貸出|バリアフリートイレ|段差無し|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|小児用便器|温水洗浄便座|全館禁煙,市データ,33.534363,130.402618
bf_0243,原北公民館,accessible,官公庁舎・公共施設,早良区,814-0031,福岡市早良区南庄４丁目４－１１,092-831-7556,,西鉄バス 室見団地バス停から徒歩約３分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|温水洗浄便座|全館禁煙,市データ,33.573666,130.334961
bf_0244,原公民館,accessible,官公庁舎・公共施設,早良区,814-0022,福岡市早良区原２丁目５－２,092-821-6414,,西鉄バス 原農協前バス停から徒歩約１分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|乗り降りしやすい駐車場|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.568836,130.349899
bf_0245,原西公民館,accessible,官公庁舎・公共施設,早良区,814-0022,福岡市早良区原５丁目１２－１６,092-851-7683,,西鉄バス 原四丁目バス停から徒歩約４分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,車いす貸出|エレベーター|バリアフリートイレ|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.564533,130.339569
bf_0246,春住公民館,accessible,官公庁舎・公共施設,博多区,812-0016,福岡市博多区博多駅南３丁目１１－３０,092-441-6269,,西鉄駅南3丁目バス停から徒歩約3分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|小児用便器|温水洗浄便座|全館禁煙,市データ,33.581455,130.426117
bf_0247,春吉公民館,accessible,官公庁舎・公共施設,中央区,810-0003,福岡市中央区春吉１丁目１７－１３,092-761-2528,,西鉄渡辺通一丁目バス停から徒歩約2分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|段差無し|筆談対応|点字（誘導）ブロック|点字案内|音声案内|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.584145,130.406738
bf_0248,ハローワーク福岡中央,accessible,官公庁舎・公共施設,中央区,810-8609,福岡市中央区赤坂１－６－１９,092-712-8609,,市営地下鉄赤坂駅から徒歩3分,http://www.hellowork.go.jp/,駐車場のインターフォンは交替で対応しています。３階に身障者の就労支援がございます。,車いす貸出|エレベーター|段差無し|乗り降りしやすい駐車場|手話対応|点字（誘導）ブロック|点字案内|音声案内,市データ,33.587234,130.390991
bf_0249,ハローワーク福岡西,accessible,官公庁舎・公共施設,西区,819-8552,福岡市西区姪浜駅南３－８－１０,092-881-8609,,市営地下鉄姪浜駅から徒歩6分,http://www.fukuoka-plb.go.jp/2rodo/kikan/antmap06.html,,車いす貸出|バリアフリートイレ|乗り降りしやすい駐車場|ふくおか・まごころ駐車場|文字案内|手話対応|筆談対応|点字（誘導）ブロック|ほじょ犬の同伴可能|屋内のおむつ交換スペース|授乳室|キッズルーム|温水洗浄便座|駐車場|洋式トイレ|自動ドア|全館禁煙,市データ,33.580997,130.328339
bf_0250,ハローワークプラザ福岡 / 福岡わかものハローワーク,accessible,官公庁舎・公共施設,中央区,810-0001,福岡市中央区天神１－４－２エルガーラオフィスビル１２階天神庁舎,092-716-8609,,市営地下鉄天神南駅から徒歩3分,,エルガーラオフィスビル１２階 (ハローワークフロア以外のビル内施設を一部含む）,エレベーター|バリアフリートイレ|乗り降りしやすい駐車場|文字案内|全館禁煙,市データ,33.588409,130.40184
bf_0251,東区香椎子どもプラザ,accessible,官公庁舎・公共施設|福祉,東区,813-0013,福岡市東区香椎駅前２－５２－１,092-663-3263,,西鉄電車香椎駅から徒歩1分 （駅隣）,https://kusukusu-higashi.wixsite.com/kashii,福岡市「赤ちゃんの駅」の登録施設です。,エレベーター|バリアフリートイレ|段差無し|親子トイレ|屋内のおむつ交換スペース|トイレのおむつ交換スペース|ベビーチェア|小児用便器|授乳室|キッズルーム|オストメイト対応設備|温水洗浄便座|洋式トイレ|全館禁煙,市データ,33.659554,130.441605
bf_0252,東区東浜子どもプラザ,accessible,官公庁舎・公共施設|福祉,東区,812-0055,福岡市東浜1丁目1-1ゆめタウン博多２階,092-292-5320,10：00～16：00(毎週木曜日・第3金曜日 休館日）,西鉄バス 馬出3丁目下車,http://higashihamaplaza.wixsite.com/kodomoplaza,ゆめタウン博多香椎側2階,エレベーター|段差無し|屋内のおむつ交換スペース|授乳室|キッズルーム|ベビーベッド|駐車場|全館禁煙,市データ,33.617779,130.417496
bf_0253,東区保健福祉センター（東区役所別館）,accessible,官公庁舎・公共施設,東区,812-0053,福岡市東区箱崎２－５４－２７,092-631-2131,,西鉄箱崎浜バス停から徒歩１分,,福岡市「赤ちゃんの駅」の登録施設です。 AEDが１階ロビーにあります。,車いす貸出|エレベーター|バリアフリートイレ|文字案内|筆談対応|点字（誘導）ブロック|点字案内|屋内のおむつ交換スペース|トイレのおむつ交換スペース|ベビーチェア|授乳室|オストメイト対応設備|温水洗浄便座|駐車場|洋式トイレ|自動ドア|全館禁煙,市データ,33.618282,130.418137
bf_0254,東区三苫子どもプラザ,accessible,官公庁舎・公共施設,東区,811-0201,福岡市東区三苫5-1-40 エムザス1階,092-692-6267,10：00～16：00,三苫駅から徒歩５分,http://mitoma-kodomo.main.jp/,乳幼児（就学前）と保護者が気軽に来館し、自由に過ごすことができる施設です。子育てに関する情報交換の場として、お気軽にお越しください。AEDを設置しています。,バリアフリートイレ|段差無し|筆談対応|親子トイレ|トイレのおむつ交換スペース|ベビーチェア|小児用便器|授乳室|キッズルーム|ベビーベッド|温水洗浄便座|駐車場|洋式トイレ|全館禁煙,市データ,33.701733,130.420105
bf_0255,東区役所,accessible,官公庁舎・公共施設,東区,812-0053,福岡市東区箱崎２－５４－１,092-631-2131,,西鉄箱崎浜バス停から徒歩1分,http://www.city.fukuoka.lg.jp/higashi/index.html,福岡市「赤ちゃんの駅」の登録施設です。ＡＥＤが１階ロビーにございます,車いす貸出|車いす対応自動販売機|車いす対応公衆電話|車いす対応客席|エレベーター|バリアフリートイレ|乗り降りしやすい駐車場|文字案内|手話対応|筆談対応|点字（誘導）ブロック|点字案内|音声案内|点字・音声案内ATM|親子トイレ|屋内のおむつ交換スペース|ベビーチェア|授乳室|キッズルーム|介助用ベッド、大型ベッド、ユニバーサルシート|オストメイト対応設備|温水洗浄便座|全館禁煙,市データ,33.61734,130.417679
bf_0256,東住吉公民館,accessible,官公庁舎・公共施設,博多区,812-0011,福岡市博多区博多駅前４丁目１１－１２,092-431-1271,,西鉄駅前四丁目バス停から徒歩2分,http://gakushu.city.fukuoka.lg.jp/center/,公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室）,車いす貸出|エレベーター|バリアフリートイレ|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|全館禁煙,市データ,33.586189,130.418457
bf_0257,東月隈会館,accessible,官公庁舎・公共施設,博多区,812-0861,福岡市博多区浦田１－２０－１,092-503-5539,,西鉄浦田バス停から徒歩3分,,福岡空港の航空機騒音対策として設置された施設であり、航空機の騒音に伴う障害の緩和に資するため、地域住民が行う学習、集会、休養等の活動のための施設です。 ＡＥＤを設置しています。,段差無し|筆談対応|全館禁煙,市データ,33.577328,130.474426
bf_0258,東月隈公民館,accessible,官公庁舎・公共施設,博多区,812-0854,福岡市博多区東月隈４丁目３－１,092-504-1360,,西鉄月隈団地バス停から徒歩約1分,http://gakushu.city.fukuoka.lg.jp/center/,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|筆談対応|点字（誘導）ブロック|トイレのおむつ交換スペース|ベビーチェア|温水洗浄便座|全館禁煙,市データ,33.578594,130.472961
bf_0259,東箱崎公民館,accessible,官公庁舎・公共施設,東区,812-0053,福岡市東区箱崎七丁目１６－２３,092-632-4127,,西鉄バス 高須磨町バス停から徒歩2分,,・公民館（講堂、学習室、研修室、和室、地域団体室、児童等集会室） ・老人いこいの家,車いす貸出|車いす対応公衆電話|エレベーター|バリアフリートイレ|段差無し|障がい者等対応エレベーター|乗り降りしやすい駐車場|筆談対応|トイレのおむつ交換スペース|ベビーチェア|小児用便器|オストメイト対応設備|温水洗浄便座|全館禁煙,市データ,33.637341,130.423706
